chr7	92479192	92485274	4	LTR7,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:842
chr7	93639934	93645552	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:843
chr7	99723150	99729932	5	LTR7C,HERVH-int,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:844
chr7	100922281	100928020	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:845
chr7	106527751	106533658	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:846
chr7	106829634	106838519	4	LTR7C,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:847
chr7	109591833	109597679	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:848
chr7	109641707	109647640	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:849
chr7	113234430	113239308	7	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:850
chr7	116455968	116461136	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:851
chr7	120009178	120014835	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:852
chr7	120776622	120782885	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:853
chr7	120885699	120891391	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:854
chr7	121315379	121321293	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:855
chr7	121563648	121569668	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:856
chr7	122816728	122822998	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:857
chr7	124729156	124734734	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:858
chr7	125909964	125924110	13	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:859
chr7	138329254	138334531	6	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:860
chr7	139461464	139468653	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7	+	flanked:LTR7_HERVH-int:861
chr7	141578075	141584442	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:862
chr7	143105116	143110504	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:863
chr7	143537278	143542613	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:864
chr7	143786847	143792193	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:865
chr7	148309415	148315615	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:866
chr7	150307239	150313286	4	LTR7C,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:867
chr7_KI270808v1_alt	94542	100742	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:868
chr7_KZ208912v1_fix	156642	161977	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:869
chr7_KZ208912v1_fix	331166	336480	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:870
chr8	3237991	3243711	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:871
chr8	5436465	5442246	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:872
chr8	7402289	7408174	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:873
chr8	7903418	7909304	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:874
chr8	8168722	8183856	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:875
chr8	9058913	9065195	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:876
chr8	9802982	9809297	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:877
chr8	10571080	10577329	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:878
chr8	12481806	12496943	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:879
chr8	49419792	49426326	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:880
chr8	60305379	60312009	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:881
chr8	68972943	68978769	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:882
chr8	71664664	71680660	13	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:883
chr8	79386105	79391685	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:884
chr8	81898015	81903943	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:885
chr8	81914410	81919891	5	LTR7B,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7B_LTR7_HERVH-int:886
chr8	83504702	83510920	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:887
chr8	83543714	83550668	6	LTR7C,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:888
chr8	85062830	85069153	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:889
chr8	88742216	88747528	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:890
chr8	90090223	90095868	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:891
chr8	91948320	91952724	6	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:892
chr8	97175028	97180739	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:893
chr8	97200769	97206656	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:894
chr8	99943694	99949609	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:895
chr8	103002077	103004589	4	LTR7,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:896
chr8	104285911	104292093	6	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:897
chr8	109301076	109307459	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:898
chr8	112195873	112202295	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7C	+	flanked:LTR7C_LTR7_HERVH-int:899
chr8	114241603	114247083	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:900
chr8	114281697	114287733	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:901
chr8	115212252	115217978	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:902
chr8	115814947	115819406	7	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	+	flanked:LTR7Y_HERVH-int:903
chr8	127431702	127437464	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:904
chr8	128611900	128617630	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:905
chr8	128914458	128920320	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:906
chr8	131308261	131315847	8	LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:907
chr8	131740754	131746622	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:908
chr8	131820154	131825105	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:909
chr8	132080237	132086002	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:910
chr8	135767190	135773012	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:911
chr8	137824641	137830517	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:912
chr8	144953918	144959998	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:913
chr8_KI270810v1_alt	57178	62908	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:914
chr8_KI270810v1_alt	363133	368995	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:915
chr8_KI270813v1_alt	85345	91227	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:916
chr8_KZ208915v1_fix	811200	817085	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:917
chr8_KZ208915v1_fix	1090786	1105921	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:918
chr8_KZ208915v1_fix	2769709	2775958	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:919
chr8_KZ208915v1_fix	3539431	3546083	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:920
chr8_KZ208915v1_fix	4286463	4293064	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:921
chr8_KZ208915v1_fix	5164013	5179147	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:922
chr8_KZ208915v1_fix	5500684	5506569	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:923
chr8_KZ208915v1_fix	5677163	5692297	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:924
chr9	2275705	2281524	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:925
chr9	2509686	2515547	4	LTR7C,HERVH-int,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:926
chr9	3810900	3816765	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:927
chr9	10884981	10890804	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7B	+	flanked:LTR7B_LTR7_HERVH-int:928
chr9	11102108	11102669	3	LTR7B,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:929
chr9	12948344	12954128	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:930
chr9	21487322	21491080	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:931
chr9	22658526	22664062	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:932
chr9	25288175	25294101	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:933
chr9	25668928	25676379	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7	+	flanked:LTR7_HERVH-int:934
chr9	25994639	26000000	3	LTR7C,HERVH-int,LTR7C	+	flanked:LTR7C_HERVH-int:935
chr9	31326306	31334697	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:936
chr9	35003292	35009333	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:937
chr9	35151222	35156610	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:938
chr9	41631248	41634104	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:939
chr9	61841390	61844246	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:940
chr9	67736587	67739443	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:941
chr9	69404586	69410267	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:942
chr9	74085582	74091436	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:943
chr9	75351144	75357575	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:944
chr9	78180693	78186819	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:945
chr9	80137294	80143148	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:946
chr9	81009083	81015281	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:947
chr9	82701561	82706286	7	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:948
chr9	82883732	82889489	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:949
chr9	85458319	85466944	3	LTR7,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:950
chr9	85879230	85884943	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:951
chr9	87410693	87416706	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:952
chr9	90412694	90418349	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:953
chr9	93347587	93353344	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:954
chr9	94539870	94545509	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:955
chr9	97214493	97220014	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:956
chr9	98265312	98275303	10	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7,LTR7	-	flanked:LTR7_HERVH-int:957
chr9	99669780	99675901	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:958
chr9	100140181	100146522	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:959
chr9	115174651	115180335	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:960
chr9	115473180	115478918	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:961
chr9	115839177	115844929	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:962
chr9	118485632	118491397	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:963
chr9	121790001	121796769	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:964
chr9	122530606	122536148	10	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:965
chr9	126074449	126080414	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:966
chr9	131547213	131551936	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:967
chrX	3553141	3560161	9	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:968
chrX	4540473	4546320	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:969
chrX	4891613	4897331	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:970
chrX	6272219	6277943	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:971
chrX	12939864	12945537	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:972
chrX	16044719	16050414	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:973
chrX	16179201	16184434	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:974
chrX	16216872	16222257	6	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:975
chrX	27286222	27294978	3	LTR7C,HERVH-int,LTR7C	-	flanked:LTR7C_HERVH-int:976
chrX	28502594	28507894	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:977
chrX	28892119	28898168	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:978
chrX	29975545	29981247	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:979
chrX	30103612	30109253	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:980
chrX	30448931	30454861	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:981
chrX	31377721	31383370	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:982
chrX	55788406	55793405	7	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:983
chrX	65129299	65135094	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:984
chrX	71264379	71272831	8	LTR7B,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:985
chrX	73527399	73533947	9	LTR7,LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:986
chrX	73801457	73809385	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:987
chrX	74121598	74130519	4	LTR7B,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7B_HERVH-int:988
chrX	75631546	75637730	5	LTR7C,HERVH-int,HERVH-int,HERVH-int,LTR7C	-	flanked:LTR7C_HERVH-int:989
chrX	82726765	82732949	5	LTR7B,HERVH-int,HERVH-int,HERVH-int,LTR7B	+	flanked:LTR7B_HERVH-int:990
chrX	86981883	86987487	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:991
chrX	87681679	87691697	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7,LTR7C	+	flanked:LTR7C_LTR7_HERVH-int:992
chrX	90773312	90779155	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:993
chrX	92100239	92105917	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:994
chrX	92273082	92278794	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:995
chrX	92824427	92829345	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:996
chrX	93022958	93028634	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:997
chrX	94698819	94705089	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7	-	flanked:LTR7_HERVH-int:998
chrX	96624024	96630448	5	LTR7,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:999
chrX	98524245	98530070	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:1000
chrX	99158721	99165186	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:1001
chrX	100786617	100791864	7	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7Y_LTR7_HERVH-int:1002
chrX	103429054	103435438	6	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:1003
chrX	103761158	103767306	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	-	flanked:LTR7_HERVH-int:1004
chrX	109178344	109184158	7	LTR7A,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7A	+	flanked:LTR7A_HERVH-int:1005
chrX	109866073	109870862	7	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7Y	-	flanked:LTR7Y_HERVH-int:1006
chrX	111543806	111549673	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:1007
chrX	112530379	112536357	7	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:1008
chrX	113108717	113122837	9	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7,LTR7C	-	flanked:LTR7C_LTR7_HERVH-int:1009
chrX	113176130	113180558	8	LTR7Y,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7B	-	flanked:LTR7Y_LTR7B_HERVH-int:1010
chrX	114040091	114051630	8	LTR7,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,HERVH-int,LTR7	+	flanked:LTR7_HERVH-int:1011
