chr	H1_chromhmm	H1_CIS	cell_type	chr_1	pos1_1	pos2_1	element_lab	elem_type	elem_id	len	strand	main_lab	main_type	main_elem	main_id	flank_side	ltr_loc
chr8	Het	cont_Het_Rpts	h1	chr8	99944125	99947417	HERVH-int:8626	HERVH-int	8626	19122	+	flanked:LTR7_HERVH-int:2214	flanked	LTR7_HERVH-int	2214	NA	NA
chr8	TxWk	cont_Low_EnhWk	h1	chr8	100495623	100496034	LTR7:8632	LTR7	8632	2910	+	solo:LTR7:1049	solo	LTR7	1049	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	101162537	101162958	LTR7B:8633	LTR7B	8633	3357	+	solo:LTR7B:1050	solo	LTR7B	1050	NA	NA
chr8	ZNF-Rpts	cont_Low_EnhWk	h1	chr8	103002077	103002468	LTR7:8634	LTR7	8634	2584	+	flanked:LTR7_HERVH-int:2215	flanked	LTR7_HERVH-int	2215	NA	5prime
chr8	ZNF-Rpts	cont_Low_EnhWk	h1	chr8	103002487	103003762	HERVH-int:8635	HERVH-int	8635	6757	+	flanked:LTR7_HERVH-int:2215	flanked	LTR7_HERVH-int	2215	NA	NA
chr8	EnhA2	cont_EnhA	h1	chr8	103645853	103646263	LTR7:8638	LTR7	8638	2670	-	solo:LTR7:1051	solo	LTR7	1051	NA	NA
chr8	Het	cont_Low_TssBiv	h1	chr8	108420631	108421085	LTR7B:8647	LTR7B	8647	2758	-	solo:LTR7B:1054	solo	LTR7B	1054	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	109301076	109301497	LTR7B:8648	LTR7B	8648	2869	+	flanked:LTR7B_HERVH-int:2217	flanked	LTR7B_HERVH-int	2217	NA	5prime
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	109301497	109304035	HERVH-int:8649	HERVH-int	8649	12281	+	flanked:LTR7B_HERVH-int:2217	flanked	LTR7B_HERVH-int	2217	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	109304035	109304267	HERVH-int:8650	HERVH-int	8650	1418	+	flanked:LTR7B_HERVH-int:2217	flanked	LTR7B_HERVH-int	2217	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	109304261	109305715	HERVH-int:8651	HERVH-int	8651	8407	+	flanked:LTR7B_HERVH-int:2217	flanked	LTR7B_HERVH-int	2217	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	109305711	109306456	HERVH-int:8652	HERVH-int	8652	4563	+	flanked:LTR7B_HERVH-int:2217	flanked	LTR7B_HERVH-int	2217	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	109306449	109307033	HERVH-int:8653	HERVH-int	8653	3370	+	flanked:LTR7B_HERVH-int:2217	flanked	LTR7B_HERVH-int	2217	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	109307033	109307459	LTR7B:8654	LTR7B	8654	2840	+	flanked:LTR7B_HERVH-int:2217	flanked	LTR7B_HERVH-int	2217	NA	3prime
chr8	EnhA1	cont_Het_Rpts	h1	chr8	111805282	111805649	LTR7:8655	LTR7	8655	2153	+	solo:LTR7:1055	solo	LTR7	1055	NA	NA
chr8	EnhWk	cont_Het_Rpts	h1	chr8	111805282	111805649	LTR7:8655	LTR7	8655	2153	+	solo:LTR7:1055	solo	LTR7	1055	NA	NA
chr8	Het	cont_Low_TssBiv	h1	chr8	112195873	112196275	LTR7:8656	LTR7	8656	2578	+	flanked:LTR7C_LTR7_HERVH-int:2218	flanked	LTR7C_LTR7_HERVH-int	2218	NA	5prime
chr8	Het	cont_Low_TssBiv	h1	chr8	112196277	112199241	HERVH-int:8657	HERVH-int	8657	20725	+	flanked:LTR7C_LTR7_HERVH-int:2218	flanked	LTR7C_LTR7_HERVH-int	2218	NA	NA
chr8	EnhWk	cont_Het_Rpts	h1	chr8	113514927	113515376	LTR7:8671	LTR7	8671	3276	-	nonflanked:LTR7_HERVH-int:2585:5prime	nonflanked	LTR7_HERVH-int	2585	5prime	5prime
chr8	TssA	cont_Low_TssBiv	h1	chr8	114281697	114282146	LTR7:8681	LTR7	8681	3257	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	5prime
chr8	TssFlnk	cont_Low_EnhWk	h1	chr8	114281697	114282146	LTR7:8681	LTR7	8681	3257	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	5prime
chr8	TssFlnk	cont_Low_EnhWk	h1	chr8	114282148	114285388	HERVH-int:8682	HERVH-int	8682	16073	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TxWk	cont_Low_TssBiv	h1	chr8	114282148	114285388	HERVH-int:8682	HERVH-int	8682	16073	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TxWk	cont_Low_TssBiv	h1	chr8	114285382	114285530	HERVH-int:8683	HERVH-int	8683	842	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TxWk	cont_Low_TssBiv	h1	chr8	114285529	114286028	HERVH-int:8684	HERVH-int	8684	3268	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TssFlnkD	cont_Tx_EnhG2	h1	chr8	114285529	114286028	HERVH-int:8684	HERVH-int	8684	3268	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TxWk	cont_Tx_EnhG2	h1	chr8	114285529	114286028	HERVH-int:8684	HERVH-int	8684	3268	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TxWk	cont_Tx_EnhG2	h1	chr8	114286030	114286692	HERVH-int:8685	HERVH-int	8685	4323	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TxWk	cont_Tx_EnhG2	h1	chr8	114286689	114286910	HERVH-int:8686	HERVH-int	8686	1347	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TxWk	cont_Tx_EnhG2	h1	chr8	114286908	114287284	HERVH-int:8687	HERVH-int	8687	2482	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	NA
chr8	TxWk	cont_Tx_EnhG2	h1	chr8	114287284	114287733	LTR7:8688	LTR7	8688	3237	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	3prime
chr8	EnhG1	cont_Tx_EnhG2	h1	chr8	114287284	114287733	LTR7:8688	LTR7	8688	3237	+	flanked:LTR7_HERVH-int:2220	flanked	LTR7_HERVH-int	2220	NA	3prime
chr8	ReprPCWk	cont_Low_TssBiv	h1	chr8	115212252	115212703	LTR7:8689	LTR7	8689	3449	+	flanked:LTR7_HERVH-int:2221	flanked	LTR7_HERVH-int	2221	NA	5prime
chr8	ReprPCWk	cont_Low_TssBiv	h1	chr8	115212705	115215642	HERVH-int:8690	HERVH-int	8690	19567	+	flanked:LTR7_HERVH-int:2221	flanked	LTR7_HERVH-int	2221	NA	NA
chr8	ReprPCWk	cont_Low_TssBiv	h1	chr8	115215621	115215771	HERVH-int:8691	HERVH-int	8691	992	+	flanked:LTR7_HERVH-int:2221	flanked	LTR7_HERVH-int	2221	NA	NA
chr8	ReprPCWk	cont_Low_TssBiv	h1	chr8	115215761	115216266	HERVH-int:8692	HERVH-int	8692	3335	+	flanked:LTR7_HERVH-int:2221	flanked	LTR7_HERVH-int	2221	NA	NA
chr8	EnhA2	cont_Low_TssBiv	h1	chr8	115217527	115217978	LTR7:8696	LTR7	8696	3443	+	flanked:LTR7_HERVH-int:2221	flanked	LTR7_HERVH-int	2221	NA	3prime
chr8	ZNF-Rpts	cont_Het_Rpts	h1	chr8	115709935	115710372	LTR7C:8697	LTR7C	8697	2467	+	solo:LTR7C:1056	solo	LTR7C	1056	NA	NA
chr8	Het	cont_Het_Rpts	h1	chr8	115709935	115710372	LTR7C:8697	LTR7C	8697	2467	+	solo:LTR7C:1056	solo	LTR7C	1056	NA	NA
chr8	EnhWk	cont_TxWk_EnhWk	h1	chr8	119875180	119875337	LTR7:8705	LTR7	8705	1007	-	nonflanked:LTR7_HERVH-int:2586:3prime	nonflanked	LTR7_HERVH-int	2586	3prime	3prime
chr8	EnhWk	cont_TxWk_EnhWk	h1	chr8	119875349	119875433	HERVH-int:8706	HERVH-int	8706	387	-	nonflanked:LTR7_HERVH-int:2586:3prime	nonflanked	LTR7_HERVH-int	2586	3prime	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	119875349	119875433	HERVH-int:8706	HERVH-int	8706	387	-	nonflanked:LTR7_HERVH-int:2586:3prime	nonflanked	LTR7_HERVH-int	2586	3prime	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	119875429	119875981	HERVH-int:8707	HERVH-int	8707	3542	-	nonflanked:LTR7_HERVH-int:2586:3prime	nonflanked	LTR7_HERVH-int	2586	3prime	NA
chr8	EnhA2	cont_Low_TssBiv	h1	chr8	126284281	126284656	LTR7:8717	LTR7	8717	2347	+	solo:LTR7:1061	solo	LTR7	1061	NA	NA
chr8	EnhA1	cont_EnhA	h1	chr8	126422953	126423309	LTR7:8718	LTR7	8718	2203	-	solo:LTR7:1062	solo	LTR7	1062	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	128611900	128612351	LTR7:8727	LTR7	8727	3340	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	3prime
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	128612351	128612731	HERVH-int:8728	HERVH-int	8728	2453	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	128612729	128612945	HERVH-int:8729	HERVH-int	8729	1339	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	128612946	128613605	HERVH-int:8730	HERVH-int	8730	4218	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	128613607	128614112	HERVH-int:8731	HERVH-int	8731	3258	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	128614102	128614261	HERVH-int:8732	HERVH-int	8732	950	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	128614231	128617177	HERVH-int:8733	HERVH-int	8733	20097	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	NA
chr8	TssFlnk	cont_Low_TssBiv	h1	chr8	128614231	128617177	HERVH-int:8733	HERVH-int	8733	20097	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	NA
chr8	TssFlnk	cont_Low_TssBiv	h1	chr8	128617179	128617630	LTR7:8734	LTR7	8734	3359	-	flanked:LTR7_HERVH-int:2224	flanked	LTR7_HERVH-int	2224	NA	5prime
chr8	ZNF-Rpts	cont_Het_Rpts	h1	chr8	128914458	128914868	LTR7:8735	LTR7	8735	2667	+	flanked:LTR7_HERVH-int:2225	flanked	LTR7_HERVH-int	2225	NA	5prime
chr8	ZNF-Rpts	cont_Het_Rpts	h1	chr8	128914870	128918653	HERVH-int:8736	HERVH-int	8736	22992	+	flanked:LTR7_HERVH-int:2225	flanked	LTR7_HERVH-int	2225	NA	NA
chr8	Het	cont_Het_Rpts	h1	chr8	128914870	128918653	HERVH-int:8736	HERVH-int	8736	22992	+	flanked:LTR7_HERVH-int:2225	flanked	LTR7_HERVH-int	2225	NA	NA
chr8	Het	cont_Het_Rpts_strong	h1	chr8	131308261	131308638	LTR7:8741	LTR7	8741	2050	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	5prime
chr8	ZNF-Rpts	cont_Tss_EnhG	h1	chr8	131308261	131308638	LTR7:8741	LTR7	8741	2050	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	5prime
chr8	EnhWk	cont_Tss_noEnh	h1	chr8	131310174	131310564	LTR7:8742	LTR7	8742	2580	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	5prime
chr8	TxWk	cont_Tss_noEnh	h1	chr8	131310174	131310564	LTR7:8742	LTR7	8742	2580	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	5prime
chr8	TxWk	cont_Tss_noEnh	h1	chr8	131310566	131313738	HERVH-int:8743	HERVH-int	8743	20874	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	NA
chr8	TssFlnk	cont_TxWk_EnhWk	h1	chr8	131310566	131313738	HERVH-int:8743	HERVH-int	8743	20874	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	NA
chr8	TxWk	cont_Het_Rpts	h1	chr8	131310566	131313738	HERVH-int:8743	HERVH-int	8743	20874	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	NA
chr8	TxWk	cont_Het_Rpts	h1	chr8	131313728	131314237	HERVH-int:8744	HERVH-int	8744	3250	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	NA
chr8	TxWk	cont_Het_Rpts	h1	chr8	131314239	131314902	HERVH-int:8745	HERVH-int	8745	4363	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	NA
chr8	TxWk	cont_Het_Rpts	h1	chr8	131314903	131315120	HERVH-int:8746	HERVH-int	8746	1352	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	NA
chr8	TxWk	cont_Het_Rpts	h1	chr8	131315118	131315497	HERVH-int:8747	HERVH-int	8747	2427	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	NA
chr8	TxWk	cont_Het_Rpts	h1	chr8	131315497	131315847	LTR7:8748	LTR7	8748	1878	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	3prime
chr8	Tx	cont_Low_TssBiv	h1	chr8	131315497	131315847	LTR7:8748	LTR7	8748	1878	+	flanked:LTR7_HERVH-int:2226	flanked	LTR7_HERVH-int	2226	NA	3prime
chr8	Het	cont_Low_TssBiv	h1	chr8	131820154	131820417	LTR7:8756	LTR7	8756	1646	+	flanked:LTR7_HERVH-int:2228	flanked	LTR7_HERVH-int	2228	NA	5prime
chr8	Het	cont_Low_TssBiv	h1	chr8	131820417	131822606	HERVH-int:8757	HERVH-int	8757	15141	+	flanked:LTR7_HERVH-int:2228	flanked	LTR7_HERVH-int	2228	NA	NA
chr8	EnhA2	cont_Low_EnhWk	h1	chr8	132080237	132080688	LTR7:8763	LTR7	8763	3578	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	3prime
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	132080237	132080688	LTR7:8763	LTR7	8763	3578	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	3prime
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	132080690	132081063	HERVH-int:8764	HERVH-int	8764	2702	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	132081061	132081279	HERVH-int:8765	HERVH-int	8765	1406	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	132081302	132081923	HERVH-int:8766	HERVH-int	8766	4221	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	132081925	132082430	HERVH-int:8767	HERVH-int	8767	3520	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	132082420	132082570	HERVH-int:8768	HERVH-int	8768	971	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	132082549	132085549	HERVH-int:8769	HERVH-int	8769	20244	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	NA
chr8	TxWk	cont_TxWk_EnhWk	h1	chr8	132085551	132086002	LTR7:8770	LTR7	8770	3604	-	flanked:LTR7_HERVH-int:2229	flanked	LTR7_HERVH-int	2229	NA	5prime
chr8	ReprPCWk	cont_Het_Rpts	h1	chr8	134922655	134923091	LTR7C:8772	LTR7C	8772	1985	-	solo:LTR7C:1064	solo	LTR7C	1064	NA	NA
chr8	Het	cont_Het_Rpts	h1	chr8	136618848	136619213	LTR7:8781	LTR7	8781	2233	-	solo:LTR7:1066	solo	LTR7	1066	NA	NA
chr8	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr8	136618848	136619213	LTR7:8781	LTR7	8781	2233	-	solo:LTR7:1066	solo	LTR7	1066	NA	NA
chr8	Het	cont_Het_Rpts	h1	chr8	137826302	137830164	HERVH-int:8791	HERVH-int	8791	24054	-	flanked:LTR7_HERVH-int:2231	flanked	LTR7_HERVH-int	2231	NA	NA
chr8	Het	cont_Het_Rpts	h1	chr8	137830172	137830517	LTR7:8792	LTR7	8792	1734	-	flanked:LTR7_HERVH-int:2231	flanked	LTR7_HERVH-int	2231	NA	5prime
chr8	ZNF-Rpts	cont_Het_Rpts	h1	chr8	137830172	137830517	LTR7:8792	LTR7	8792	1734	-	flanked:LTR7_HERVH-int:2231	flanked	LTR7_HERVH-int	2231	NA	5prime
chr8	Het	cont_Het_Rpts_strong	h1	chr8	144953918	144954319	LTR7:8794	LTR7	8794	2650	-	flanked:LTR7_HERVH-int:2232	flanked	LTR7_HERVH-int	2232	NA	3prime
chr8	Het	cont_Het_Rpts_strong	h1	chr8	144954319	144954704	HERVH-int:8795	HERVH-int	8795	2342	-	flanked:LTR7_HERVH-int:2232	flanked	LTR7_HERVH-int	2232	NA	NA
chr8	Het	cont_Het_Rpts_strong	h1	chr8	144954696	144954914	HERVH-int:8796	HERVH-int	8796	1356	-	flanked:LTR7_HERVH-int:2232	flanked	LTR7_HERVH-int	2232	NA	NA
chr8	Het	cont_Het_Rpts_strong	h1	chr8	144954915	144955578	HERVH-int:8797	HERVH-int	8797	4430	-	flanked:LTR7_HERVH-int:2232	flanked	LTR7_HERVH-int	2232	NA	NA
chr8	Het	cont_Het_Rpts_strong	h1	chr8	144955580	144959586	HERVH-int:8798	HERVH-int	8798	28279	-	flanked:LTR7_HERVH-int:2232	flanked	LTR7_HERVH-int	2232	NA	NA
chr8	Het	cont_Het_Rpts_strong	h1	chr8	144959588	144959998	LTR7:8799	LTR7	8799	2666	-	flanked:LTR7_HERVH-int:2232	flanked	LTR7_HERVH-int	2232	NA	5prime
chr9	EnhA2	cont_EnhA	h1	chr9	2275705	2276105	LTR7:8894	LTR7	8894	2860	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	5prime
chr9	TxWk	cont_EnhA	h1	chr9	2275705	2276105	LTR7:8894	LTR7	8894	2860	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	5prime
chr9	TxWk	cont_EnhA	h1	chr9	2276107	2278979	HERVH-int:8895	HERVH-int	8895	15235	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	NA
chr9	TxWk	cont_EnhA	h1	chr9	2278958	2279810	HERVH-int:8896	HERVH-int	8896	5989	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	NA
chr9	EnhA2	cont_EnhA	h1	chr9	2278958	2279810	HERVH-int:8896	HERVH-int	8896	5989	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	NA
chr9	EnhA2	cont_EnhA	h1	chr9	2279807	2280427	HERVH-int:8897	HERVH-int	8897	3100	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	NA
chr9	EnhA2	cont_EnhA	h1	chr9	2280428	2280645	HERVH-int:8898	HERVH-int	8898	1383	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	NA
chr9	EnhA2	cont_EnhA	h1	chr9	2280645	2281018	HERVH-int:8899	HERVH-int	8899	2304	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	NA
chr9	EnhA2	cont_EnhA	h1	chr9	2281018	2281524	LTR7:8900	LTR7	8900	3172	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	3prime
chr9	EnhA1	cont_Low_TssBiv	h1	chr9	2281018	2281524	LTR7:8900	LTR7	8900	3172	+	flanked:LTR7_HERVH-int:2244	flanked	LTR7_HERVH-int	2244	NA	3prime
chr9	EnhWk	cont_Low_TssBiv	h1	chr9	10890312	10890707	LTR7:8925	LTR7	8925	2265	+	flanked:LTR7B_LTR7_HERVH-int:2247	flanked	LTR7B_LTR7_HERVH-int	2247	NA	3prime
chr9	EnhWk	cont_Low_TssBiv	h1	chr9	10890709	10890804	LTR7B:8926	LTR7B	8926	740	+	flanked:LTR7B_LTR7_HERVH-int:2247	flanked	LTR7B_LTR7_HERVH-int	2247	NA	3prime
chr9	EnhWk	cont_Low_TssBiv	h1	chr9	11038672	11039079	LTR7:8928	LTR7	8928	2689	+	solo:LTR7:1131	solo	LTR7	1131	NA	NA
chr9	TxWk	cont_Low_EnhWk	h1	chr9	11038672	11039079	LTR7:8928	LTR7	8928	2689	+	solo:LTR7:1131	solo	LTR7	1131	NA	NA
chr9	EnhA1	cont_Low_TssBiv	h1	chr9	12440911	12441412	LTR7:8932	LTR7	8932	3252	-	solo:LTR7:1133	solo	LTR7	1133	NA	NA
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	12948344	12948825	LTR7:8933	LTR7	8933	3195	+	flanked:LTR7_HERVH-int:2249	flanked	LTR7_HERVH-int	2249	NA	5prime
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	12948827	12951746	HERVH-int:8934	HERVH-int	8934	16595	+	flanked:LTR7_HERVH-int:2249	flanked	LTR7_HERVH-int	2249	NA	NA
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	12951740	12951888	HERVH-int:8935	HERVH-int	8935	856	+	flanked:LTR7_HERVH-int:2249	flanked	LTR7_HERVH-int	2249	NA	NA
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	12951878	12952383	HERVH-int:8936	HERVH-int	8936	3326	+	flanked:LTR7_HERVH-int:2249	flanked	LTR7_HERVH-int	2249	NA	NA
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	12952385	12953048	HERVH-int:8937	HERVH-int	8937	4299	+	flanked:LTR7_HERVH-int:2249	flanked	LTR7_HERVH-int	2249	NA	NA
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	12953045	12953274	HERVH-int:8938	HERVH-int	8938	1350	+	flanked:LTR7_HERVH-int:2249	flanked	LTR7_HERVH-int	2249	NA	NA
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	12953272	12953647	HERVH-int:8939	HERVH-int	8939	2316	+	flanked:LTR7_HERVH-int:2249	flanked	LTR7_HERVH-int	2249	NA	NA
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	12953647	12954128	LTR7:8940	LTR7	8940	3212	+	flanked:LTR7_HERVH-int:2249	flanked	LTR7_HERVH-int	2249	NA	3prime
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	15419319	15419436	LTR7B:8942	LTR7B	8942	2400	-	solo:LTR7B:1137	solo	LTR7B	1137	NA	NA
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	15419737	15420038	LTR7B:8943	LTR7B	8943	2400	-	solo:LTR7B:1137	solo	LTR7B	1137	NA	NA
chr9	TxWk	cont_Het_Rpts	h1	chr9	25668928	25669329	LTR7:8965	LTR7	8965	2464	+	flanked:LTR7_HERVH-int:2253	flanked	LTR7_HERVH-int	2253	NA	5prime
chr9	TxWk	cont_Het_Rpts	h1	chr9	25669332	25672462	HERVH-int:8966	HERVH-int	8966	19719	+	flanked:LTR7_HERVH-int:2253	flanked	LTR7_HERVH-int	2253	NA	NA
chr9	TxWk	cont_Het_Rpts	h1	chr9	25672452	25674176	HERVH-int:8967	HERVH-int	8967	8334	+	flanked:LTR7_HERVH-int:2253	flanked	LTR7_HERVH-int	2253	NA	NA
chr9	TxWk	cont_Het_Rpts	h1	chr9	25674177	25674393	HERVH-int:8968	HERVH-int	8968	1357	+	flanked:LTR7_HERVH-int:2253	flanked	LTR7_HERVH-int	2253	NA	NA
chr9	TxWk	cont_Het_Rpts	h1	chr9	25674391	25674764	HERVH-int:8969	HERVH-int	8969	2279	+	flanked:LTR7_HERVH-int:2253	flanked	LTR7_HERVH-int	2253	NA	NA
chr9	TxWk	cont_Het_Rpts	h1	chr9	25674764	25675217	LTR7:8970	LTR7	8970	2741	+	flanked:LTR7_HERVH-int:2253	flanked	LTR7_HERVH-int	2253	NA	3prime
chr9	EnhWk	cont_Low_EnhWk	h1	chr9	25675971	25676379	LTR7:8971	LTR7	8971	2492	+	flanked:LTR7_HERVH-int:2253	flanked	LTR7_HERVH-int	2253	NA	3prime
chr9	TxWk	cont_Low_EnhWk	h1	chr9	25675971	25676379	LTR7:8971	LTR7	8971	2492	+	flanked:LTR7_HERVH-int:2253	flanked	LTR7_HERVH-int	2253	NA	3prime
chr9	Het	cont_Het_Rpts	h1	chr9	25994639	25995063	LTR7C:8972	LTR7C	8972	1640	+	flanked:LTR7C_HERVH-int:2254	flanked	LTR7C_HERVH-int	2254	NA	5prime
chr9	Het	cont_Het_Rpts	h1	chr9	25995547	25999574	HERVH-int:8973	HERVH-int	8973	6129	+	flanked:LTR7C_HERVH-int:2254	flanked	LTR7C_HERVH-int	2254	NA	NA
chr9	TxWk	cont_TxWk_Enh	h1	chr9	27002285	27002401	LTR7Y:8975	LTR7Y	8975	905	-	solo:LTR7Y:1139	solo	LTR7Y	1139	NA	NA
chr9	Het	cont_Low_TssBiv	h1	chr9	31329940	31334249	HERVH-int:8980	HERVH-int	8980	26652	+	flanked:LTR7_HERVH-int:2255	flanked	LTR7_HERVH-int	2255	NA	NA
chr9	Het	cont_Low_TssBiv	h1	chr9	31334249	31334697	LTR7:8981	LTR7	8981	3458	+	flanked:LTR7_HERVH-int:2255	flanked	LTR7_HERVH-int	2255	NA	3prime
chr9	TxWk	cont_TxWk_EnhWk	h1	chr9	33377531	33377963	LTR7B:8989	LTR7B	8989	3511	-	solo:LTR7B:1142	solo	LTR7B	1142	NA	NA
chr9	EnhWk	cont_Low_TssBiv	h1	chr9	35003292	35003704	LTR7:8990	LTR7	8990	2840	+	flanked:LTR7_HERVH-int:2256	flanked	LTR7_HERVH-int	2256	NA	5prime
chr9	Het	cont_Het_Rpts	h1	chr9	35008972	35009333	LTR7:8995	LTR7	8995	2274	+	flanked:LTR7_HERVH-int:2256	flanked	LTR7_HERVH-int	2256	NA	3prime
chr9	Het	cont_Het_Rpts	h1	chr9	35020807	35021462	HERVH-int:8996	HERVH-int	8996	4644	-	nonflanked:LTR7B_HERVH-int:2597:5prime	nonflanked	LTR7B_HERVH-int	2597	5prime	NA
